Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GCT Balance,Avg GAP,Avg Run Cadence,Normalized Power® (NP®),Training Stress Score®,Avg Power,Max Power,Steps,Body Battery Drain,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2017-03-02 06:32:23,false,"Chamrajpet (Bangalore) Running","3.45","217","00:30:03","--","--","--","164","168","8:43","5:18","38","43","0.70","--","--","--","--","--","--","--","0.0","--","--","4,932","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:30:03","887","902"
Running,2017-03-01 06:56:06,false,"Chamrajpet (Bangalore) Running","1.73","109","00:15:29","--","--","--","164","171","8:57","7:23","21","24","0.68","--","--","--","--","--","--","--","0.0","--","--","2,532","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:15:29","888","902"
Running,2017-02-25 07:11:13,false,"Chamrajpet (Bangalore) Running","7.01","445","01:00:39","--","--","--","162","168","8:39","2:28","66","73","0.71","--","--","--","--","--","--","--","0.0","--","--","9,850","--","--","No","--:--:--","--","--","--","--","--","--:--:--","01:00:39","887","902"
Running,2017-02-23 05:50:08,false,"Chamrajpet (Bangalore) Running","2.73","168","00:30:02","--","--","--","145","168","11:01","7:14","40","36","0.63","--","--","--","--","--","--","--","0.0","--","--","4,352","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:30:02","887","902"
Running,2017-02-22 06:24:24,false,"Chamrajpet (Bangalore) Running","2.84","189","00:30:03","--","--","--","157","164","10:36","4:59","35","36","0.60","--","--","--","--","--","--","--","0.0","--","--","4,708","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:30:03","888","902"
Running,2017-02-21 06:55:39,false,"Chamrajpet (Bangalore) Running","3.48","232","00:30:03","--","--","--","165","170","8:39","5:38","38","38","0.70","--","--","--","--","--","--","--","0.0","--","--","4,972","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:30:03","887","902"
Running,2017-02-19 08:10:49,false,"Chamrajpet (Bangalore) Running","6.66","532","01:00:02","135","148","3.4","158","168","9:01","3:37","79","84","0.70","--","5.9","307","--","--","--","--","0.0","--","--","--","--","24.0","No","--:--:--","--","27.0","--","--","--","--:--:--","01:00:02","871","904"
Running,2017-02-13 06:35:54,false,"Chamrajpet (Bangalore) Running","0.55","29","00:04:16","119","147","1.5","118","200","7:45","4:03","3","1","1.09","--","5.0","481","--","--","--","--","0.0","--","--","--","--","20.0","No","--:--:--","--","20.0","--","--","--","--:--:--","00:05:08","848","875"
Running,2017-02-12 08:37:33,false,"Chamrajpet (Bangalore) Running","3.55","315","00:30:01","142","165","4.5","154","182","8:27","3:29","42","47","0.77","--","6.5","281","--","--","--","--","0.0","--","--","--","--","20.0","No","--:--:--","--","25.0","--","--","--","--:--:--","00:30:01","829","847"
Running,2017-02-11 07:12:21,false,"Chamrajpet (Bangalore) Running","2.45","170","00:15:00","148","183","3.8","162","172","6:07","1:45","25","24","1.01","--","6.7","277","--","--","--","--","0.0","--","--","--","--","20.0","No","--:--:--","--","26.0","--","--","--","--:--:--","00:15:26","314","938"
Running,2017-01-25 06:09:40,false,"Chamrajpet (Bangalore) Running","2.01","166","00:17:01","133","143","3.0","162","172","8:29","4:29","24","26","0.73","--","6.4","277","--","--","--","--","0.0","--","--","--","--","21.0","No","--:--:--","--","26.0","--","--","--","--:--:--","00:17:01","911","930"
Running,2017-01-22 07:48:05,false,"Chamrajpet (Bangalore) Running","3.79","279","00:30:02","--","--","--","164","170","7:56","4:34","45","49","0.77","--","--","--","--","--","--","--","0.0","--","--","--","--","21.0","No","--:--:--","--","26.0","--","--","--","--:--:--","00:30:02","852","893"
Running,2017-01-15 05:45:39,false,"Mumbai Marathon 2017","42.52","3,343","05:58:28","159","182","--","157","242","8:26","5:37","188","183","0.76","--","--","--","--","--","--","--","0.0","--","--","56,142","--","--","No","--:--:--","--","--","--","--","--","--:--:--","05:58:28","-5","45"
Running,2017-01-08 08:00:03,false,"Chamrajpet (Bangalore) Running","7.00","610","01:00:05","149","163","--","166","177","8:35","6:46","82","89","0.70","--","--","--","--","--","--","--","0.0","--","--","9,948","--","--","No","--:--:--","--","--","--","--","--","--:--:--","01:00:05","887","902"
Running,2017-01-06 06:28:58,false,"Chamrajpet (Bangalore) Running","3.06","188","00:29:48","--","--","--","154","175","9:45","6:46","30","27","0.67","--","--","--","--","--","--","--","0.0","--","--","4,596","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:29:48","888","902"
Running,2017-01-05 06:37:49,false,"Chamrajpet (Bangalore) Running","2.38","159","00:25:07","120","135","--","135","181","10:34","6:28","24","32","0.70","--","--","--","--","--","--","--","0.0","--","--","3,400","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:25:07","887","902"
Running,2017-01-03 06:30:17,false,"Chamrajpet (Bangalore) Running","3.62","303","00:31:43","143","164","--","164","170","8:46","6:31","37","38","0.70","--","--","--","--","--","--","--","0.0","--","--","5,190","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:31:43","887","902"
Running,2016-12-17 20:08:28,false,"Mambakkam Running","20.66","2,196","03:25:02","156","176","--","149","180","9:56","7:19","46","47","0.67","--","--","--","--","--","--","--","0.0","--","--","30,630","--","--","No","--:--:--","--","--","--","--","--","--:--:--","03:25:16","5","17"
Running,2016-12-12 06:40:20,false,"Chamrajpet (Bangalore) Running","3.48","315","00:30:02","147","168","--","167","174","8:37","7:32","28","33","0.70","--","--","--","--","--","--","--","0.0","--","--","5,014","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:30:02","887","902"
Running,2016-12-09 06:24:48,false,"Chamrajpet (Bangalore) Running","3.42","294","00:30:02","140","155","--","165","171","8:47","7:00","12","7","0.69","--","--","--","--","--","--","--","0.0","--","--","4,964","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:30:02","887","902"
Running,2016-11-29 06:36:41,false,"Chamrajpet (Bangalore) Running","3.79","292","00:30:02","139","155","--","165","172","7:55","1:39","35","39","0.76","--","--","--","--","--","--","--","0.0","--","--","4,968","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","883","902"
Running,2016-11-17 06:49:19,false,"Chamrajpet (Bangalore) Running","4.56","394","00:40:04","141","162","--","165","172","8:47","6:43","46","46","0.69","--","--","--","--","--","--","--","0.0","--","--","6,628","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","888","902"
Running,2016-11-15 06:22:55,false,"Chamrajpet (Bangalore) Running","2.21","182","00:20:10","133","145","--","--","--","9:07","6:19","24","24","--","--","--","--","--","--","--","--","0.0","--","--","--","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-11-13 06:00:52,false,"Bandikodigehalli Running","25.10","2,374","03:10:22","165","183","--","166","181","7:35","5:49","87","87","0.79","--","--","--","--","--","--","--","0.0","--","--","31,666","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","906","925"
Running,2016-11-10 06:32:19,false,"Chamrajpet (Bangalore) Running","4.75","426","00:34:02","165","186","--","171","181","7:10","3:26","60","55","0.82","--","--","--","--","--","--","--","0.0","--","--","5,812","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","888","902"
Running,2016-11-08 06:14:49,false,"Chamrajpet (Bangalore) Running","3.78","334","00:30:05","148","165","--","169","176","7:58","5:23","37","37","0.74","--","--","--","--","--","--","--","0.0","--","--","5,076","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-11-03 06:36:06,false,"Chamrajpet (Bangalore) Running","2.63","229","00:25:05","133","143","--","159","181","9:32","6:01","33","34","0.66","--","--","--","--","--","--","--","0.0","--","--","4,002","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","888","901"
Running,2016-10-21 06:27:45,false,"Chamrajpet (Bangalore) Running","2.75","191","00:30:57","116","142","--","127","170","11:16","7:16","33","33","0.70","--","--","--","--","--","--","--","0.0","--","--","3,948","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-10-20 06:23:08,false,"Chamrajpet (Bangalore) Running","3.13","267","00:30:02","132","144","--","162","168","9:35","6:07","39","35","0.64","--","--","--","--","--","--","--","0.0","--","--","4,880","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-10-19 06:22:25,false,"Chamrajpet (Bangalore) Running","2.93","219","00:30:06","123","138","--","151","168","10:16","6:44","32","44","0.64","--","--","--","--","--","--","--","0.0","--","--","4,562","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-10-16 05:52:52,false,"Bangalore City Running","20.85","2,193","02:58:02","162","181","--","161","189","8:32","2:13","99","96","0.73","--","--","--","--","--","--","--","0.0","--","--","28,604","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","904","933"
Running,2016-10-15 06:34:20,false,"Chamrajpet (Bangalore) Running","2.58","127","00:22:06","113","137","--","121","179","8:35","0:26","25","17","0.96","--","--","--","--","--","--","--","0.0","--","--","2,674","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","886","904"
Running,2016-10-11 06:48:08,false,"Chamrajpet (Bangalore) Running","4.63","361","00:35:02","141","156","--","162","168","7:34","2:46","31","22","0.82","--","--","--","--","--","--","--","0.0","--","--","5,676","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-09-29 06:27:09,false,"Chamrajpet (Bangalore) Running","3.25","190","00:30:03","91","127","--","161","170","9:14","6:08","48","49","0.67","--","--","--","--","--","--","--","0.0","--","--","4,826","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-09-25 07:53:04,false,"Chamrajpet (Bangalore) Running","3.94","279","00:30:03","133","148","--","163","172","7:37","2:31","27","19","0.81","--","--","--","--","--","--","--","0.0","--","--","4,892","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-09-16 06:47:57,false,"Chamrajpet (Bangalore) Running","3.85","323","00:30:04","144","155","--","163","170","7:49","5:16","20","25","0.78","--","--","--","--","--","--","--","0.0","--","--","4,908","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-09-10 07:55:21,false,"Chamrajpet (Bangalore) Running","3.63","378","00:30:02","164","177","--","164","170","8:16","6:16","39","38","0.74","--","--","--","--","--","81","--","0.0","--","--","4,922","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-08-12 06:49:25,false,"Chamrajpet (Bangalore) Running","3.49","305","00:30:02","140","156","--","164","170","8:35","7:14","31","37","0.71","--","--","--","--","--","--","--","0.0","--","--","4,920","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-08-11 06:36:38,false,"Chamrajpet (Bangalore) Running","3.37","293","00:30:08","138","167","--","162","168","8:56","7:07","40","46","0.69","--","--","--","--","--","--","--","0.0","--","--","4,882","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","888","902"
Running,2016-08-10 06:23:25,false,"Chamrajpet (Bangalore) Running","3.41","274","00:30:04","133","146","--","161","169","8:49","7:23","37","41","0.70","--","--","--","--","--","--","--","0.0","--","--","4,846","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","887","902"
Running,2016-08-09 06:35:10,false,"Chamrajpet (Bangalore) Running","3.00","239","00:24:17","134","145","3.4","160","166","8:06","4:10","34","34","0.77","--","6.3","271","--","--","--","--","0.0","--","--","--","--","24.0","No","--:--:--","--","27.0","--","--","--","--:--:--","00:NaN:NaN","878","933"
Running,2016-08-07 07:56:25,false,"Chamrajpet (Bangalore) Running","3.07","242","00:30:19","123","146","--","138","177","9:53","4:21","26","30","0.73","--","--","--","--","--","--","--","0.0","--","--","4,200","--","--","No","--:--:--","--","--","--","--","--","--:--:--","00:NaN:NaN","888","902"
Running,2016-08-06 06:44:12,false,"Chamrajpet (Bangalore) Running","3.77","327","00:30:02","142","153","3.9","162","166","7:58","3:03","42","48","0.77","--","6.9","261","--","--","--","--","0.0","--","--","--","--","23.0","No","--:--:--","--","24.0","--","--","--","--:--:--","00:NaN:NaN","881","1,169"
Running,2016-07-14 06:35:18,false,"Banashankari III Stage Running","6.20","297","00:30:28","136","150","3.2","162","170","4:55","1:38","42","41","1.26","--","6.3","264","--","--","--","--","0.0","--","--","--","--","25.0","No","--:--:--","--","25.0","--","--","--","--:--:--","00:NaN:NaN","1,157","1,170"
Running,2016-07-06 06:07:24,false,"Hosakerehalli Running","4.75","389","00:39:40","138","152","4.0","158","166","8:21","3:17","55","61","0.76","--","6.8","283","--","--","--","--","0.0","--","--","--","--","23.0","No","--:--:--","--","26.0","--","--","--","--:--:--","00:NaN:NaN","889","1,179"
Running,2016-07-02 08:08:58,false,"Banashankari III Stage Running","7.51","674","01:00:02","147","161","5.0","162","174","7:59","2:25","91","95","0.77","--","7.1","265","--","--","--","--","0.0","--","--","--","--","24.0","No","--:--:--","--","27.0","--","--","--","--:--:--","00:NaN:NaN","877","890"
Running,2016-06-26 10:56:50,false,"Panathur Running","2.77","225","00:22:36","--","--","--","140","244","8:10","4:22","7","5","0.88","--","--","--","--","--","--","--","0.0","--","--","--","--","28.0","No","--:--:--","--","32.0","--","--","--","--:--:--","00:NaN:NaN","895","902"
Running,2016-06-23 06:30:53,false,"Banashankari III Stage Running","3.68","288","00:30:02","134","148","3.0","160","166","8:09","4:17","41","48","0.77","--","6.4","270","--","--","--","--","0.0","--","--","--","--","24.0","No","--:--:--","--","25.0","--","--","--","--:--:--","00:NaN:NaN","902","917"
Running,2016-06-08 06:20:04,false,"Banashankari III Stage Running","3.74","270","00:30:01","130","141","2.2","160","168","8:01","4:09","35","48","0.78","--","6.4","268","--","--","--","--","0.0","--","--","--","--","26.0","No","--:--:--","--","27.0","--","--","--","--:--:--","00:NaN:NaN","864","901"
Running,2016-06-02 06:30:56,false,"Banashankari III Stage Running","3.49","269","00:30:04","129","145","2.2","160","168","8:38","3:55","38","48","0.72","--","6.6","270","--","--","--","--","0.0","--","--","--","--","26.0","No","--:--:--","--","27.0","--","--","--","--:--:--","00:NaN:NaN","884","905"
Running,2016-05-31 06:41:28,false,"Hosakerehalli Running","6.00","486","00:40:09","159","177","4.4","164","190","6:41","2:55","66","67","0.91","--","7.7","251","--","--","--","--","0.0","--","--","--","--","26.0","No","--:--:--","--","28.0","--","--","--","--:--:--","00:NaN:NaN","886","906"
Running,2016-05-28 07:31:40,false,"Hosakerehalli Running","13.43","1,077","01:55:02","143","151","3.3","158","254","8:34","3:48","157","160","0.74","--","7.0","265","--","--","--","--","0.0","--","--","--","--","28.0","No","--:--:--","--","31.0","--","--","--","--:--:--","00:NaN:NaN","860","895"
Running,2016-05-24 06:11:59,false,"Hosakerehalli Running","6.54","514","00:44:52","157","174","4.1","154","188","6:52","3:35","75","78","0.95","--","7.7","312","--","--","--","--","0.0","--","--","--","--","24.0","No","--:--:--","--","27.0","--","--","--","--:--:--","00:NaN:NaN","879","895"
Running,2016-05-21 07:25:49,false,"Hosakerehalli Running","12.80","993","01:50:02","141","153","3.2","156","240","8:36","2:48","149","158","0.75","--","6.7","261","--","--","--","--","0.0","--","--","--","--","26.0","No","--:--:--","--","31.0","--","--","--","--:--:--","00:NaN:NaN","875","895"
Running,2016-05-17 06:48:54,false,"Hosakerehalli Running","6.18","434","00:44:23","155","178","4.4","152","182","7:11","2:59","69","72","0.92","--","7.6","328","--","--","--","--","0.0","--","--","--","--","27.0","No","--:--:--","--","29.0","--","--","--","--:--:--","00:NaN:NaN","873","889"
Running,2016-05-14 07:45:28,false,"Banashankari III Stage Running","12.33","975","01:45:05","148","157","4.4","158","174","8:31","4:22","142","149","0.74","--","6.9","260","--","--","--","--","0.0","--","--","--","--","28.0","No","--:--:--","--","32.0","--","--","--","--:--:--","00:NaN:NaN","885","900"
